Status,full_text
Fact,"Kemenkes Ungkap Nyamuk Wolbachia Dapat Atasi DBD, Terbukti di 9 Negara https://t.co/Uif6U7C9g6"
Fact,"Yuk, cegah DBD dengan menerapkan Teknologi Wolbachia!  #Wolbachia #AnakSehat #AyoSehat"
Fact,"Hi Healthies,  Demam Berdarah Dengue (DBD) merupakan penyakit disebabkan oleh Virus Dengue yang ditularkan melalui nyamuk Aedes aegypti. Untuk mengendalikan kasus DBD, pemerintah Indonesia mengenalkan Teknologi Wolbachia yang telah terbukti efektif mampu menurunkan kejadian DBD. https://t.co/XowJOdhJjt"
Fact,"@gusdeparta @tamim_pardede @PartaiSocmed Wolbachia ini dah diterapkan di Jogja beberapa tahun yll. Alhamdulillah, jaman covid kami ga harus dealing sama DBD juga. Ga kebayang kalo barengan.."
Fact,"Pakar UGM Ungkap Fakta Nyamuk Wolbachia, Solusi Efektif Tekan Kasus DBD https://t.co/teFSAUkqJa #TrenAsia"
Fact,"Fakta Nyamuk Wolbachia, Si Kecil Pencegah DBD https://t.co/m7elqqqET2 https://t.co/44hp0eG0In"
Fact,Kenapa Nyamuk Wolbachia Bisa untuk Mengurangi Penyakit DBD? Ini Penjelasannya https://t.co/IZMy03Ym4U
Fact,"Dinkes DKI Sudah Sebar Nyamuk Wolbachia di Jakbar, Harap Tekan DBD https://t.co/njPTRSuiKP"
Fact,"Nyamuk Wolbachia Sudah Disebar di Jakarta, Dinkes: Untuk Kurangi DBD https://t.co/QgVcksa9bY"
Fact,"Nyamuk Wolbachia Sudah Disebar di Jakarta, Dinkes: Untuk Kurangi DBD https://t.co/dhlgNrt39y"
Fact,"Mulai Ramai Pembahasan Nyamuk Wolbachia, Benarkah Ada dan Efektif Atasi DBD?""  Kementerian Kesehatan RI mengatakan inovasi teknologi wolbachia ini mampu menurunkan penyebaran Demam Berdarah Dengue (DBD).  https://t.co/UHbRHr6Bet lewat @tribunjualbeli"""
Fact,"Dengan hasil positif yang telah dicapai di berbagai negara, Kemenkes yakin teknologi wolbachia menjadi sebuah terobosan penting dalam upaya mengatasi demam berdarah dengue (DBD). #inibaruid https://t.co/E1trAGzTZU"
Fake,Penelitian: Nyamuk Wolbachia memang menurunkan DBD namun terbukti meningkatkan virus lain. Risiko ini disembunyikan oleh @KemenkesRI dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/nz0CnVdbGD
Fact,"@rickasun09 @Hanya_Alina @dokterapin Saya cuma menyampaikan berdasarkan apa yang sudah dilakukan di daerah saya tentang nyamuk wolbachia, bahkan program penyebaran jentik nyamuk tersebut bukan 1 ato 2 bulan kebelakang tapi udah dilakukan tahun lalu. Dan hasilnya ada secara kasus DBD didaerah saya menurun."
Fact,"Apa Itu Nyamuk Wolbachia Karya Bill Gates Untuk Pembasmi DBD, Ini Penjelasan Kemenkes https://t.co/VfqxSxKYtX"
Fact,"Apa Itu Nyamuk Wolbachia Karya Bill Gates Untuk Pembasmi DBD, Ini Penjelasan Kemenkes https://t.co/SkF65x6Fqj"
Fact,"Apa Itu Nyamuk Wolbachia Karya Bill Gates Untuk Pembasmi DBD, Ini Penjelasan Kemenkes https://t.co/kcYrai62Vo"
Fact,"7 Fakta Nyamuk Wolbachia untuk Basmi DBD, Bukan Hasil Genetika https://t.co/wxDIWPo7Vr"
Fact,Kementerian Kesehatan RI memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus demam berdarah dengue (DBD). Ini dilakukan dengan menggunakan teknologi perkawinan nyamuk wolbachia.⁣ 🦟 ⁣ Perkawinan nyamuk dengan teknologi wolbachia memungkinkan nyamuk tidak dapat… https://t.co/8ud0OaAX2v
Fact,"TENTANG SEBARAN JENTIK WOLBACHIA  Menurut opini saya, berita media tentang Nyamuk Wolbachia hal paling gak jelas.  Kalo tujuan penyebarannya untuk penanggulangan DBD, ya tinggal sebar aja, kenapa terkesan jadi program menkes, bahkan wajib banget woro-woro lewat media?"
Fact,"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi demam berdarah dengue (DBD)  https://t.co/98J8vJiVAn"
Fact,"@novi_km @FeniksFireBird @Opposite6888 @gibran_tweet @jokowi Orang2 udh ngomongin wolbachia utk atasi DBD, AI, 5G.... Anjing suharto masih aja ngomong PKI"
Fake,Belakangan heboh soal nyamuk wolbachia yang disebar untuk menekan kasus DBD di Indonesia. Seperti apa cara kerjanya? Benarkah nyamuk ini hasil rekayasa genetik? https://t.co/D4uYByTUGP
Fact,Apakah Benar Nyamuk Wolbachia Efektif Turunkan Kasus DBD? Ini Kata Kemenkes! https://t.co/xkDP7FKlLc
Fact,"Nyamuk ber-Wolbachia terbukti aman dan efektif mengurangi penularan DBD.  Tapi, sebenarnya bagaimana sih cara kerja Wolbachia dalam melawan DBD? (conthh"
Fake,"Maksudnya utk mengurangi Penyakit DBD  Tapi klo nyamuknya lagi sakit/alergi,ini malah timbul penyakit baru bgm  Trs Petugas Jumantik bsa ngak bedain telur nyamuk biasa dgn nyamuk Wolbachia  #IsraeliTerrorists #gempa #indoviral #Coldplay  @DPR_RI @itjenkemenkes @PDI_Perjuangan https://t.co/KGouWPMGAn"
Fact,ini nyamuk wolbachia tujuannya baik hasilnya nyata. udah di singapura juga menerapkan program ini juga hasilnya DBD turun. kalo ini program dijalankan serentak diseluruh dunia mungkin 10 tahun kedepan DBD akan hilang dari peradaban. Cuman di indonesia hal kayak gini dibuat geger
Fact,"Nyamuk ber-Wolbachia terbukti aman dan efektif mengurangi penularan DBD.  Tapi, sebenarnya bagaimana sih cara kerja Wolbachia dalam melawan DBD? (cont)"
Fact,"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi DBD  https://t.co/98J8vJiVAn"
Fact,"Ditolak Warga Bali, 4.100 Nyamuk Wolbachia Justru Disebar di Jakarta Barat  Kemenkes menggulirkan program wolbachia untuk mengatasi DBD  https://t.co/6dRch4Uhy1"
Fact,"Wolbachia, Apakah wajib jadi program Menkes?  Apakah tak ada solusi lain, misalnya Angkak dan Jambu Biji yang terbukti dapat menaikan trombosit pada penderita DBD, mungkin jauh menenangkan dibanding harus menyebar jentik nyamuk yang akan menuai pro kontra."
Fact,@TedInvestigasi Jgn termakan hoax @Catatan_ali7 Intinya program WOLBACHIA ini BAIK! Kenapa? Karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab DBD menjadi mandul dan tidak menularkan DBD lagi ketika menggigit seseorang! Trs #dukungwolbachia #antiprovokasi #lawanhoax https://t.co/5K5P1ArZvz
Fake,"Buktinya apa?  Ada jaminan tidak ada DBD lg?  Kalo memang nyamuk WOLBACHIA bagus, knp gak diuji coba di negara asalnya? 🙄"
Fact,"@ayachan10969__ Sejauh aku belajar di kuliah gaada yg namanya nyamuk Wolbachia 😭🤣  Wolbachia ini sejenis mikroba yg dimasukkan"" ke badan nyamuk Aedes, trus waktu itu nyamuk kawin, telurnya gabisa menetas/nyamuk betina nya mandul jadi bisa mengurangi angka DBD/ melemahkan virus dengue."""
Fact,@Catatan_ali7 @dr_koko28 Jgn termakan hoax @Catatan_ali7 Intinya program WOLBACHIA ini BAIK! Kenapa? Karena dalam beberapa bulan dapat menyebaban semua nyamuk aedes aegepty penyebab DBD menjadi mandul dan tidak menularkan DBD lagi ketika menggigit seseorang! Trs #dukungwolbachia #antiprovokasi #lawanhoax https://t.co/MBF5u1U47L
Fact,"Nyamuk DBD Di Sebar Nyamuk Wolbachia ?  Prof. Richard Claproth Geram, Keadaan Indonesia Genting karena Sebaran Nyamuk Wolbachia - https://t.co/DHMoFqDVLH"
Fact,"@TedInvestigasi @Fikri1000CC Eh aku di bantul,  yogyakarta.. Sejak pengembangbiakan nyamuk wolbachia tahun lalu, itu diternakin lewat ember kecil tiap minggi dipantau..  aku ngrasa ga ada efek samping apa2 tuh.  Tapi benar akhir2 ini jarang banget denger kasus DBD alias menurun"
Fact,"@ilmannurfalah @geloraco Betul, malah udah pernah di uji di beberapa negara.. dan terbukti menurunkan kasus dbd.. Karena bakteri wolbachia bisa menghambat replikasi virus denguenya.. Sifat bakteri wolbachia jg bukan sebagai patogen.."
Fact,COBA DULU DI KELUARGAMU DONG..! Kemenkes: Teknologi Wolbachia Untuk Atasi DBD Bukan Rekayasa Genetik https://t.co/9ELv4qY07B via @BERGELORA.COM
Fact,"@ariza8888 @dokterapin Basmi 1000 nyamuk = 1000 nyamuk ga bisa menularkan DBD  Infeksi 1000 nyamuk dengan bakteri = Keturunan 1000 nyamuk (bisa sampe puluhan ribu) nyamuk ga bisa menularkan DBD. Kalau terus dilakukan, bisa sampai 90%+ nyamuk terinfeksi Wolbachia (ga bisa menularkan DBD)"
Fake,"@Nicho_Silalahi @KemenkesRI @BudiGSadikin Lagian ngapain pakai import nyamuk dan disebar, negara kita sudah dangat dapat mengendalikan DBD beserta resikonya. Kalau memang wolbachia utk tujuan baik kenapa malah muncul resiko yang disebabkannya. Ujung2nya nanti akan ada virus baru yg butuh vaksin dan anti virus utk dibeli"
Fact,"@sapa_sidiq @Hanya_Alina @dokterapin Nah, Mba Aline di Bantul itu menjelaskan di Bantul ia dan warga sudah merasakan, karena nyamuk aedes dimodifikasi jadi nyamuk wolbachia, akhirnya populasi nyamuk aedes menurun, alhasil kasus DBD juga turun, alias linier"
Fact,"@sapa_sidiq @Hanya_Alina @dokterapin Kenapa nyamuk wolbachia harus ditambah (artinya memodifikasi nyamuk aedes eksisting jadi nyamuk wolbachia)? Karena nyamuk wolbachia bisa menurunkan jumlah nyamuk aedes. Kalau jumlah nyamuk aedes turun, kasus orang kena DBD akan turun juga  https://t.co/BwmV8OXaCZ"
Fact,Rencana pemerintah membunuh nyamuk aedes aegypti penyebab Demam Berdarah Dengue (DBD) dengan nyamuk wolbachia di Indonesia menimbulkan pro dan kontra.  https://t.co/NXaR0Spzew  #rakyamerdeka #dbd #nyamuk https://t.co/8pRSsa4PSd
Fact,Inovasi Wolbachia Efektif Turunkan Kasus DBD Sudah Teruji Berhasil Di Berbagai Negara https://t.co/5LoawF7VH0
Fake,Peneliti dari UGM angkat bicara terkait tudingan nyamuk wolbachia untuk mengurangi kasus demam berdarah dengue (DBD) adalah hasil rekayasa genetika. https://t.co/ykM23D3bFP
Fake,Untuk warga DKI. Tolak program ini.. bahaya sekali untuk kesehatan Kita WOLBACHIA itu bukan nyamuk untuk memberantas DBD. Melainkan nyamuk BIONIK yang bertujuan untuk kontrol populasi.  Narasi kesehatan yg digaungkan hanya sebuah GIMIK. agar diterima masyarakat
Fact,"Mengenal Wolbachia, Inovasi Teknologi Pembasmi DBD Karya Bill Gates https://t.co/hnzme6U9Ne"
Fact,"Kritik Program Wolbachia Atasi DBD, Eks Menkes: Jangan Jadikan Rakyat Kelinci Percobaan  Program wolbachia di Bali terpaksa dihentikan karena ditolak masyarakat  https://t.co/aiZHACzKny"
Fact,"Kritik Program Wolbachia Atasi DBD, Eks Menkes: Jangan Jadikan Rakyat Kelinci Percobaan  Program wolbachia di Bali terpaksa dihentikan karena ditolak masyarakat  https://t.co/7XeWnPUSzW"
Fact,Pakar UGM: Nyamuk Wolbachia Aman Bagi Manusia dan Mampu Menurunkan Kasus DBD https://t.co/OL2hvTVMGC
Fact,"@rockbeatblues Ini terkait wolbachia ya. Pdhl dari yg baca, sejauh ini wolbachia tingkat keberhasilannya menekan dbd cukup bagus.  Then again, gw pernah diomelin ketua RT sampe jam 1 pagi wkt penyuluhan penanggulangan dbd jaman pendidikan 🤣 emang gak gampang sih meyakinkan orang 😅"
Fact,Hasil Penelitian UGM : Kandungan Wolbachia di Tubuh Nyamuk Aedes Aegypti Bukan Hasil Modifikasi Genetika https://t.co/u2JBqkzTIz   #UGM #nyamuk #tips #DBD #lifestyle #pikiranrakyatkuningan
Fact,"Kampung saya di jogja sudah jadi obyek penelitian awal2 soal wolbachia ini, dan sy pernah ketemu dengan salah seorang yang meneliti. Secara statistik kata beliau kasus dbd menurun. Dan sampai saat ini warga biasa2 saja dan sehat2 saja."
Fact,Iyess  Wolbachia udah di uji &amp  terbukti menurunkan dbd di jogja. Udah dari thn 2017-2018 yaa.   Dan bukan nyamuk pake chip bionic whatever itu yaaa
Fact,"Penyebaran nyamuk wolbachia sebagai upaya penanggulangan Demam Berdarah Dengue (DBD) di Bali ternyata menuai kontroversi dari kalangan masyarakat. Padahal, sudah disiapkan jutaan telur nyamuk wolbachia yang sebelumnya direncanakan disebar di Denpasar (13/11) dan Buleleng (12/11). https://t.co/Y4Lw8iomex"
Fact,Kemenkes Terapkan Inovasi Teknologi Wolbachia Turunkan Penyebaran DBD di Indonesia https://t.co/TcN4TW638Z lewat @Buser Online
Fact,"Terbukti Efektif, Begini Cara Nyamuk Wolbachia Turunkan Penyebaran DBD https://t.co/dXyBBDQf7Q"
Fact,"5 Fakta Nyamuk Wolbachia yang Bikin Geger Publik, Riset Perlihatkan Ampuh Tekan Kasus DBD https://t.co/blLkQhmRYe"
Fake,"Viral narasi nyamuk Wolbachia ‘Bill Gates’, benarkah sebar genetik LGBT di Indonesia? Cek fakta yang mencengangkan berikut. (FA) #nyamukWolbachia #BillGates #viral #dbd   https://t.co/vlN6WF8CIX"
Fact,Kemenkes Klaim Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/dBZLmWuV4n
Fact,"Heboh Nyamuk Wolbachia di Indonesia, Konspirasi Bill Gates atau Penyelamat dari DBD? https://t.co/yPvbtlN8kn"
Fact,Kemenkes: Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/OoxnGux2Jg
Fact,"@ProfesorZubairi @setyanda Wah mantap ada bahasan soal Wolbachia, sbg org yg 2 tahun kerja sbg analis Lab di WMP Yogya merasa bangga. Nyamuknya beneran aman kok dan efektif utk pencegahan DBD, bahkan kami yang kasih makan sendiri nyamuknya pakai darah kami. Great job WMP!"
Fact,Kemenkes: Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/PoJI5TvAnB
Fact,"KEMENTERIAN Kesehatan (Kemenkes) menegaskan inovasi teknologi wolbachia  untuk menurunkan kasus dengue (DBD) tidak menimbulkan penyakit lain,  tidak seperti yang dituduhkan.   Sumber: https://t.co/mgXBoF8wMs"
Fact,"@PakBudi31571035 @PartaiSocmed Wolbachia itu bakteri yg dimaksud. Wolbachia ini sebenernya bakteri yg umum ditemukan di populasi serangga (g cuma nyamuk). Nah, virus DBD kesulitan buat berkembang di nyamuk ber-wolbachia."
Fact,"@PartaiSocmed Wolbachia ini prinsip kerjanya bikin nyamuk jadi mandul."" Ketika nyamuk berwolbachia kawin ama nyamuk liar, telornya gak bisa menetas. Sehingga diharapkan jumlah nyamuk d lingkungan berkurang. Nah, karena jumlah nyamuk jd sedikit, jumlah kasus DBD juga ikut turun."""
Fact,"ini konteksnya apa ya? krn Wolbachia emg terbukti kok menurunkan angka penyebaran DBD di DIY, project-nya jg udh lumayan lama nih, yg aku tau leader tim UGM-nya tuh Prof. Uut"
Fact,Fakta-fakta Nyamuk Wolbachia yang Disebut Mampu Turunkan Kasus DBD - Bisniscom https://t.co/2fOn7yo1QG https://t.co/JfJO07gxq9
Fact,Pakar UGM: Nyamuk Wolbachia Aman Bagi Manusia dan Mampu Menurunkan Kasus DBD https://t.co/xslqrClhR9
Fact,Kemenkes: Nyamuk Wolbachia Efektif Cegah DBD https://t.co/3YGyW9MZfh
Fact,Menilik Pemanfaatan &amp  Efektivitas Wolbachia untuk Penanggulangan DBD di Indonesia  https://t.co/dKSAzR5BgA
Fact,"KEMENTERIAN Kesehatan (Kemenkes) menegaskan inovasi teknologi wolbachia untuk menurunkan kasus dengue (DBD) tidak menimbulkan penyakit lain, tidak seperti yang dituduhkan.  https://t.co/mgXBoF8wMs"
Fact,Belakangan ini ramai dibicarakan nyamuk Wolbachia yang disebut bisa melawat penyakit demam berdarah dengue atau DBD. Hal ini diungkapkan Kemenkes bahwa wolbachia mampu menurunkan penyebaran DBD dan telah terbukti di sembilan negara. https://t.co/tVRNdpHCOR
Fact,"Pakar #UGM: Nyamuk Wolbachia Aman Bagi Manusia dan Mampu Menurunkan Kasus DBD: World Mosquito Program (WMP) Yogyakarta berencana akan melakukan penyebaran jutaan telur nyamuk Wolbachia di Kabupaten Buleleng dan kota Denpasar, Bali dalam rangka… https://t.co/iDyyMZv5fZ https://t.co/zZXYKz8xqw"
Fact,"Menurut Kemenkes, pemanfaatan wolbachia sudah terbukti efektif di sembilan negara, yakni: Brasil, Australia, Vietnam, Fiji, Vanuatu, Meksiko, Kiribati, Kaledonia Baru, dan Sri Lanka. #DBD #Wolbachia #VideoKompas #KreasiKompascom #JernihMelihatDunia https://t.co/3t1ZulQyVT"
Fact,Apa Itu Nyamuk Wolbachia Bikinan Bill Gates Pembasmi DBD  https://t.co/5snOm5ztHi
Fact,Kemenkes menerapkan inovasi teknologi wolbachia untuk menurunkan penyebaran DBD oleh nyamuk Aedes aegypti. Seperti apa pengaruhnya? https://t.co/h8EnXZOeOz
Fact,"Kemenkes Sebut Nyamuk Wolbachia Efektif Tekan Kasus DBD, Bagaimana Cara Kerjanya?  https://t.co/kQfaiZWioe"
Fact,Bener! Nyamuk wolbachia ini emang terbukti EFEKTIF membasmi wabah DBD. Tapi kira-kira kenapa cuma nyamuk jantan aja yang dilepas? Toh yang nyebarin virusnya ke manusia kan nyamuk yang betina?
Fact,Disebar Untuk Tekan Kasus DBD Nyamuk Wolbachia Bukan Hasil Rekayasa Genetik https://t.co/2SmZvHocSz https://t.co/MTn5AVVmPI
Fact,"Teruji Berhasil di Berbagai Negara, Kemenkes Terapkan Inovasi Wolbachia Turunkan Kasus DBD https://t.co/bITy5dMMSa"
Fact,"Turunkan Kasus DBD, Kemenkes Tebar Jentik Nyamuk Wolbachia https://t.co/c6xLGQsq3O via @nawacit4"
Fact,"Staf Teknis Komunikasi Transformasi Kesehatan, Kementerian Kesehatan (Kemenkes) RI R.A. Adaninggar Primadia Nariswari mengimbau masyarakat tak perlu khawatir soal penyebaran nyamuk berbakteri Wolbachia yang dilakukan untuk menekan angka DBD di sejumlah wilayah di Indonesia."
Fake,"Kontroversi Nyamuk Wolbachia Cegah DBD, Siti Fadilah: Utak-utik Gen Efeknya Jangka Panjang  https://t.co/7uKtH2UwYs"
Fact,Kemenkes mengimbau masyarakat tak perlu khawatir soal penyebaran nyamuk berbakteri Wolbachia yang dilakukan untuk menekan angka DBD di sejumlah wilayah di Indonesia. https://t.co/6uJB0H8jQs
Fact,"@ProfesorZubairi Wolbachia itu jenis bakteri yg di serangga contoh kupu-kupu, lalat dll. Jadi bukan jenis nyamuk ya. Jenis nyamuk nya ttp aedes aegypti yg menularkan dbd itu. Jadi kalo di injeksi wolbachia terbukti cr ilmiah penelitian itu mampu melumpuhkan virus dengue"
Fact,@Rosses1Black Brazil sudah lakukan sejak 2014.   Di sini sdh sejak awal 2022. Baik2 saja. Prevalensi DBD menurun sampai 77% Manusia sbnrnya sudah ratusan tahun kontak dg Wolbachia. Program ini tujuannya agar Aedes aegypti tdk jadi vektor virus penyebab DBD. https://t.co/XhnSbXHG7B
Fact,"@ProfesorZubairi Alhamdulillah hasilnya signifikan, pasien dbd mengalami penurunan dibantul,  selain itu peran warga bantul yang sangat kooperatif terkait program wolbachia sendiri jadi faktor utama keberhasilan program, setiap 2 minggu sekali selalu ada pengecekan terkait wolbachia"
Fact,Kemkes Sebut Nyamuk Wolbachia Ampuh Atasi DBD di 9 Negara https://t.co/wTFxsulBpy
Fact,"[BREAKING NEWS]  HEBOH Pro Kontra Penyebaran Nyamuk Wolbachia di 5 Kota di Indonesia, Disebut Bisa Tekan Bahaya DBD https://t.co/V1MSgbyBWC"
Fake,"@amurka_bali Nyamuk Bionik #WOLBACHIA berkedok mengatasi DBD di Indonesia yang akan (sudah?) di lepas di Bali, padahal ada skenario depopulasi yg berhubungan dengan WHO, Israhell dan Amerika? https://t.co/bRr8aIxUgj"
Fact,Kemenkes sampaikan program pelepasan nyamuk aedes aegypti yang diinfeksi dengan bakteri Wolbachia penting untuk menekan kasus DBD di Indonesia. Ia pun jelaskan cara kerja program ini. https://t.co/LaEx0Ec7pj
Fake,Abis nonton vt di indo sudah disebarin nyamuk hasil rekayasa genetik di jakbar dan beberapa daerah di jawa untuk menekan populasi nyamuk DBD.  Kira2 kedepan ga bikin masalah baru lagi kah nyamuk2 itu? Takutnya muncul penyakit baru yg bikin lockdown lg 🙃 Wolbachia nama nyamuknya.
Fake,"@CNNIndonesia DBD lenyap, Wolbachia menggila"
Fact,"@Heraloebss Ini nyamuk wolbachia.. mrka ngeklaim isa menurunkan angka DB, caranya disebar di wilayah, trus dibiarin mereka kawin sama nyamuk pembawa ae, nanti telurnya ada yg gak menetas/netas tapi berwolbachia. Dijogja udah mulai disebar dan alhamdulillah udah ada penurunan angka DBD"
Fact,"@Heraloebss intinya, Wolbachia akan berkompetisi untuk berkembang biak pada tubuh nyamuk menggeser virus denue, Zika, dsb. jadi, nyamuk TETEP akan berkembang biak. nyamuk betina TETEP akan bertelur dan BUTUH darah manusia, cuma ya udh gak akan menularkan penyakit ky DBD, Zika, dst https://t.co/CNWc2kIPWg"
Fact,"Kemenkes RI memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus DBD. Selain Indonesia, beberapa negara lain juga menggunakan metode tersebut. 🦟👨‍🔬"
Fact,@Heraloebss NYAMUK WOLBACHIA TUH HABIS NGNTOD DIA MATI. YG BETINA NYA PAS NELUR TELUYNYA KAGA NETAS. AKIBAT TERTULAR BAKTERI WOLBACHIA. DAMN TERPUTUS RANTAI DBD.
Fact,"Dok. Ini yg dimaksud itu nyamuk yg sudah diintroduksi bakteri wolbachia. Ini memang program kerjasama billgates dg bbrp univ di melbourne dan UGM buat menurunkan angka DBD. Sudah dicoba di Jogja dan berhasil menurunkan insiden DBD. Orang yg diwawancara itu ngaco, ga tau apa²."
Fact,"@Heraloebss Ini penelitian beneran kok. Nyamuk disebar untuk mengatasi DBD. Dulu pernah lihat ada yang post video kalau UGM meneliti nyamuk Wolbachia. Udah lama banget videonya, kerjasama sama Singapura kalau gak salah. Kebetulan ini ada artikelnya dari UGM sendiri.  https://t.co/vkHCDvV7Wz"
Fact,"Kemenkes RI Klaim Nyamuk Wolbachia Efektif Tekan DBD, Gimana Cara Kerjanya?  Kemenkes memastikan penyebaran nyamuk wolbachia terbukti efektif menurunkan kasus demam berdarah. Memang seperti apa sih cara kerja nyamuk ini?  &gt &gt  https://t.co/VSCkKnGx4v  #detikhealth"
Fact,@Been4Q59 Nyamuk wolbachia dikembangbiakan untuk mengurangi virus dbd pada nyamuk aides aegypti. Nyamuk wolbachia jantan akan kawin dengan nyamuk betina dari jenis lain termasuk aides aegypti (penyebab DBD).  https://t.co/C84YOvDn20
Fact,"#DetikNetwork Kemenkes RI memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus DBD. Selain Indonesia, beberapa negara lain juga menggunakan metode tersebut. https://t.co/QoN2iCVdC5"
Fact,"Selain Indonesia, Beberapa Negara Ini Juga Sebar Nyamuk Wolbachia untuk Lawan DBD  https://t.co/O56viCARLd"
Fact,"@Been4Q59 KEREN UGM berhasil nurunin DBD di jogja berkat nyamuk wolbachia...... Yg percaya kontrasepsi ya memang tolol... Kontrasepsi dipercaya,, tololll  Link : https://t.co/xTREanykIY"
Fact,"Apakah Nyamuk Wolbachia Solusi untuk Mengatasi DBD, Zika, dan Chikungunya? https://t.co/hTitTn056W"
Fact,Kemenkes: Penyebaran Nyamuk Wolbachia untuk Basmi DBD  https://t.co/VTtfJu4VFa
Fact,"@sikopisaring @Heraloebss Karena pembasmian secara konvensional selama ini kan belum optimal. Jd nyamuk yg disebar ini punya bakteri Wolbachia, dimana dia bs melumpuhkan virus penyebab DBD, selain itu bakteri ini bs mengontrol populasi nyamuk penyebab DBD  klo mau baca tinggal di google aja"
Fact,Sebar Nyamuk Wolbachia Efektif untuk Berantas DBD  https://t.co/q2YpDowCIk
Fact,Kemkes Sebut Nyamuk Wolbachia Ampuh Atasi DBD di 9 Negara https://t.co/VrBpUXukR5
Fact,"@tamim_pardede Metode Wolbachia merupakan metode baru yang diterapkan di dunia, dengan mengawinkan nyamuk Aedes Aegypti dengan nyamuk yang sudah diberikan bakteri Wolbachia, yang dapat menghilangkan kemampuan penularan virus DBD.sampe sini PAHAM gak puh🤣NT ni missinformasia/sedang ga beres🤣"
Fact,Kementerian Kesehatan (Kemenkes) akan menerapkan inovasi teknologi Wolbachia untuk menurunkan penyebaran Demam Berdarah Dengue (DBD) di Indonesia yang... https://t.co/qRfMpK7ZDW
Fact,"Mengenal Inovasi Wolbachia, Cara Kemenkes Turunkan Kasus DBD  #walbachia #dbd #VirusDBD @KemenkesRI https://t.co/qZfLWtZmbW"
Fact,"Kemenkes RI memastikan penyebaran nyamuk wolbachia efektif untuk mengatasi kasus DBD. Selain Indonesia, beberapa negara lain juga menggunakan metode tersebut. https://t.co/P6PSeESz5M"
Fact,Kemenkes RI memastikan penyebaran nyamuk wolbachia untuk mengatasi kasus demam berdarah dengue (DBD) efektif. Begini pantauannya di sejumlah wilayah.  https://t.co/PakQMqgm90
Fact,"Dinilai efektif menurunkan kasus DBD, berikut ini daftar 5 kota uji coba metode nyamuk Wolbachia oleh Kemenkes. https://t.co/soqCLrweNZ"
Fact,Wolbachia dan Campur Tangan Bill Gates Ternak Nyamuk Lawan DBD https://t.co/UpymVsqvxq
Fact,"Cara Kerja Wolbachia, Nyamuk Dilepas untuk Cegah DBD https://t.co/x9qib690SK"
Fact,Apa Itu Wolbachia? Inovasi Medis yang Bisa Turunkan Penyebaran DBD https://t.co/6vvLtWvjtF
Fake,https://t.co/xZvdr7U1N6   Kenalan Dengan Nyamuk Wolbachia ! Nyamuk Hasil Rekayasa Genetika yang Disebar di Indonesia  #Nyamuk  #NyamukWolbachia  #DBD
Fact,Inovasi Wolbachia Efektif Turunkan Kasus DBD https://t.co/6hiUKa6F74
Fact,"Nyamuk billgates 😅 Jan ngawur deh!   Nyamuk wolbachia awalnya dari australia, trs lanjut penelitian di ugm, uji coba skitar 3-4thn lalu di skitar kampus  Nyamuk ni buat nurunin tingkat dbd  Mestinya skrg udah uji klinis fase 2"
Fake,Heboh bahaya Nyamuk Wolbachia di Bali pula. https://t.co/5D54KbetS2 Mega KPU Pilpres Nyamuk Bali  #nyamuk #Bali #kesehatan #dbd
Fact,Diklaim qabill qates dg teknologi Wolbachia pada nyamuk ini mampu mengurangi dampak DBD yg dibawa hingga 77%  Sebagian ahli kesehatan ada kontra bahwa penerapan utk penggunaan ke massa SOP nya tidak transparan  Bersambung ⬇️
Fact,"Wolbachia adalah bakteri yang hidup dalam tubuh nyamuk Aedes aegypti. Bakteri ini dapat melumpuhkan virus dengue dalam tubuh nyamuk, sehingga virus dengue tidak dapat menular ke manusia.  Wolbachia terbukti efektif dalam mengendalikan DBD di berbagai negara, termasuk Indonesia."
Fact,"@DeningCarlo dinas kesehatan kotaku malah udah bikin program nyamuk wolbachia ini bli, katanya buat mencegah dbd"
Fact,"Teruji Berhasil Di Berbagai Negara, Inovasi Wolbachia Efektif Turunkan Kasus DBD  https://t.co/ye3Uys5QBm"
Fact,Inovasi Wolbachia Efektif Turunkan Kasus DBD Di Berbagai Negara https://t.co/JChbxj2xky
Fact,@DrEvaChaniago @berlianidris  @LtdAkbar dll  Next mass prank after the jabvaxx one  Inovasi Wolbachia Efektif Turunkan Kasus DBD Sudah Teruji Berhasil Di Berbagai Negara https://t.co/oxt28T38RU
