id_text,Status,cleaned_text_x,tweet_url,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,cleaned_text_y
1228,Unverified,lima hal sehubungan wolbachia https://t.co/jvsjkdqats lewat,https://twitter.com/Atnews_Official/status/1731188385166090600,Sun Dec 03 05:47:29 +0000 2023,1731188385166090600,Lima hal sehubungan Wolbachia https://t.co/JvSJkDQAtS lewat @atnews,0,0,0,0,in,1281078194204864512,1731188385166090600,Atnews_Official,lima hal sehubungan wolbachia https://t.co/jvsjkdqats lewat
1229,Unverified,"gw kasian sama warga palestina sama israel dijadiin lab rat senjata berbasis ai sama negara adikuasa as, russia sama china. itu membuat gw bersyukur indo cuma dijadiin percobaan nyamuk wolbachia",https://twitter.com/TupaiOrange/status/1731170372366799141,Sun Dec 03 04:35:55 +0000 2023,1731170372366799141,"Gw kasian sama warga Palestina sama Israel dijadiin lab rat senjata berbasis AI sama negara adikuasa AS, Russia sama China. Itu membuat gw bersyukur Indo cuma dijadiin percobaan nyamuk wolbachia",0,1,0,0,in,1696174207036489728,1731170372366799141,TupaiOrange,"gw kasian sama warga palestina sama israel dijadiin lab rat senjata berbasis ai sama negara adikuasa as, russia sama china. itu membuat gw bersyukur indo cuma dijadiin percobaan nyamuk wolbachia"
1230,Unverified,"perdebatan nyamuk wolbachia untuk pengendalian dengue, prof tjandra punya lima catatan https://t.co/pdbdcnj8ao",https://twitter.com/tempodotco/status/1731167413100843138,Sun Dec 03 04:24:09 +0000 2023,1731167413100843138,"Perdebatan Nyamuk Wolbachia untuk Pengendalian Dengue, Prof Tjandra Punya Lima Catatan https://t.co/pDBDCNJ8aO #TempoTekno",0,0,0,2,in,18129942,1731167413100843138,tempodotco,"perdebatan nyamuk wolbachia untuk pengendalian dengue, prof tjandra punya lima catatan https://t.co/pdbdcnj8ao"
1231,Fact,nyamuk bionik wolbachia diklaim bisa hadang demam berdarah  https://t.co/kkuhifs1rw,https://twitter.com/republikaonline/status/1731131391419748598,Sun Dec 03 02:01:01 +0000 2023,1731131391419748598,Nyamuk Bionik Wolbachia diklaim bisa hadang demam berdarah  https://t.co/kkUHiFS1rW,0,0,0,0,in,22126902,1731131391419748598,republikaonline,nyamuk bionik wolbachia diklaim bisa hadang demam berdarah  https://t.co/kkuhifs1rw
1232,Unverified,apakah nyamuk wolbachia sebabkan radang otak? begini kata guru besar ui https://t.co/lnwfig4hgd,https://twitter.com/pikiran_rakyat/status/1731112034702639593,Sun Dec 03 00:44:06 +0000 2023,1731112034702639593,Apakah Nyamuk Wolbachia Sebabkan Radang Otak? Begini Kata Guru Besar UI https://t.co/lNWfiG4hGd,0,0,0,0,in,58880688,1731112034702639593,pikiran_rakyat,apakah nyamuk wolbachia sebabkan radang otak? begini kata guru besar ui https://t.co/lnwfig4hgd
1233,Unverified,"datangi dprd dan kantor gubernur bali, tolak keras proyek penyebaran nyamuk wolbachia di bali https://t.co/xmud511q3w lewat",https://twitter.com/Atnews_Official/status/1731062105414275332,Sat Dec 02 21:25:42 +0000 2023,1731062105414275332,"Datangi DPRD dan Kantor Gubernur Bali, Tolak Keras Proyek Penyebaran Nyamuk Wolbachia di Bali https://t.co/xMUd511Q3w lewat @atnews",0,0,0,0,in,1281078194204864512,1731062105414275332,Atnews_Official,"datangi dprd dan kantor gubernur bali, tolak keras proyek penyebaran nyamuk wolbachia di bali https://t.co/xmud511q3w lewat"
1234,Unverified,terimakasih doanya. hasilnya spt biasa..menkes &amp  tim komunikasi teknisnya cm bs ngeles &amp  ttp dgn rencana mrk. kt akan sasar jumantik² yg jd kelinci percobaan utk menolak program pembiakan &amp  penyebaran nyamuk wolbachia ini.,https://twitter.com/mindlipstick/status/1730987553208349117,Sat Dec 02 16:29:27 +0000 2023,1730987553208349117,@anak_riau884 @MariaAlcaff @LenySiregar01 Terimakasih doanya. Hasilnya spt biasa..Menkes &amp  Tim Komunikasi Teknisnya cm bs ngeles &amp  ttp dgn rencana mrk. Kt akan sasar Jumantik² yg jd kelinci percobaan utk menolak program pembiakan &amp  penyebaran Nyamuk Wolbachia ini.,0,0,0,1,in,1365942073912815622,1729391251852845113,mindlipstick,terimakasih doanya. hasilnya spt biasa..menkes &amp  tim komunikasi teknisnya cm bs ngeles &amp  ttp dgn rencana mrk. kt akan sasar jumantik² yg jd kelinci percobaan utk menolak program pembiakan &amp  penyebaran nyamuk wolbachia ini.
1235,Unverified,"setelah konspirasi/hoax covid-19 yg sempet bikin geleng kepala ke mamaku krn percaya itu. sekarang mulai lagi dgn nyamuk wolbachia. kan musim ujan ya wajar byk nyamuk, hadeh, meski aku sayang mama tp kadang gemes bgt sempet kuladenin tp abis itu udahlah drpd aku kena semprot. 😂",https://twitter.com/zakiyazakiyao/status/1730992220680175874,Sat Dec 02 16:48:00 +0000 2023,1730992220680175874,"Setelah konspirasi/hoax Covid-19 yg sempet bikin geleng kepala ke mamaku krn percaya itu. Sekarang mulai lagi dgn nyamuk wolbachia. Kan musim ujan ya wajar byk nyamuk, hadeh, meski aku sayang mama tp kadang gemes bgt sempet kuladenin tp abis itu udahlah drpd aku kena semprot. 😂",0,0,0,0,in,2615618072,1730992220680175874,zakiyazakiyao,"setelah konspirasi/hoax covid-19 yg sempet bikin geleng kepala ke mamaku krn percaya itu. sekarang mulai lagi dgn nyamuk wolbachia. kan musim ujan ya wajar byk nyamuk, hadeh, meski aku sayang mama tp kadang gemes bgt sempet kuladenin tp abis itu udahlah drpd aku kena semprot. 😂"
1236,Unverified,semoga bisa membantumu untuk memahami wolbachia lebih mudah ya 🦟  jangan lupa share informasi ini agar semakin banyak  yang tahu 🚀  salam sehat!   https://t.co/w3y8gvrels,https://twitter.com/DitjenP2Pkemkes/status/1730981491885433281,Sat Dec 02 16:05:22 +0000 2023,1730981491885433281,Semoga bisa membantumu untuk memahami wolbachia lebih mudah ya 🦟  Jangan lupa share informasi ini agar semakin banyak #SahabatSehat yang tahu 🚀  Salam sehat! #DitjenP2P #kemenkesri https://t.co/W3y8GVRelS,0,0,0,1,in,209506820,1730981390634963335,DitjenP2Pkemkes,semoga bisa membantumu untuk memahami wolbachia lebih mudah ya 🦟  jangan lupa share informasi ini agar semakin banyak  yang tahu 🚀  salam sehat!   https://t.co/w3y8gvrels
1237,Unverified,"punya banyak pertanyaan seputar wolbachia? 🤔  frequently asked questions (faq) ini hadir untukmu 🥳  dalam faq ini,  akan menjawab secara komprehensif beragam pertanyaan yang paling sering dilontarkan tentang manfaat, implementasi, hingga keamanan wolbachia https://t.co/3hmjbvqrjx",https://twitter.com/DitjenP2Pkemkes/status/1730981390634963335,Sat Dec 02 16:04:58 +0000 2023,1730981390634963335,"Punya banyak pertanyaan seputar Wolbachia? 🤔  Frequently Asked Questions (FAQ) ini hadir untukmu 🥳  Dalam FAQ ini, @Kemenkes_ri akan menjawab secara komprehensif beragam pertanyaan yang paling sering dilontarkan tentang manfaat, implementasi, hingga keamanan Wolbachia https://t.co/3HMjBVQrjx",0,1,0,2,in,209506820,1730981390634963335,DitjenP2Pkemkes,"punya banyak pertanyaan seputar wolbachia? 🤔  frequently asked questions (faq) ini hadir untukmu 🥳  dalam faq ini,  akan menjawab secara komprehensif beragam pertanyaan yang paling sering dilontarkan tentang manfaat, implementasi, hingga keamanan wolbachia https://t.co/3hmjbvqrjx"
1238,Unverified,"gara2 musuhi wolbachia, terus ambruk??",https://twitter.com/Buya_Pree_/status/1730970890962387260,Sat Dec 02 15:23:14 +0000 2023,1730970890962387260,"@blank0429 Gara2 musuhi Wolbachia, terus ambruk??",0,1,0,1,in,1710523287443574784,1730967121159668080,Buya_Pree_,"gara2 musuhi wolbachia, terus ambruk??"
1239,Unverified,semoga nyamuk wolbachia menggigit seluruh keluarga besar bapak..!!!!!,https://twitter.com/hanjani565/status/1730958970293236003,Sat Dec 02 14:35:52 +0000 2023,1730958970293236003,@DokterTifa Semoga nyamuk wolbachia menggigit seluruh keluarga besar bapak..!!!!!,0,0,0,0,in,3140291430,1730410811913556114,hanjani565,semoga nyamuk wolbachia menggigit seluruh keluarga besar bapak..!!!!!
1240,Unverified,serem mana sm wolbachia?,https://twitter.com/BusuMaju/status/1730952902146207778,Sat Dec 02 14:11:46 +0000 2023,1730952902146207778,@SaifulRizal1908 @sahabatalaqsha Serem mana sm wolbachia? #eh,0,0,0,0,in,375294723,1730940297671069844,BusuMaju,serem mana sm wolbachia?
1241,Unverified,apalagi studi ini tdk pernah membahas mekanisme penghambatan replikasi virus oleh wolbachia. jadi bagaimana bisa dihitung resikonya?,https://twitter.com/dokter_kampung/status/1730947130192548099,Sat Dec 02 13:48:49 +0000 2023,1730947130192548099,Apalagi studi ini tdk pernah membahas mekanisme penghambatan replikasi virus oleh Wolbachia. Jadi bagaimana bisa dihitung resikonya?,0,0,1,6,in,1593926744267837441,1730947130192548099,dokter_kampung,apalagi studi ini tdk pernah membahas mekanisme penghambatan replikasi virus oleh wolbachia. jadi bagaimana bisa dihitung resikonya?
1242,Fake,https://t.co/gs7z8h6wva studi ini justru menunjukkan tidak adanya jaminan tidak ada perubahan virus dengue tidak akan berubah menjadi lebih virulen. hal ini berhubungan dengan mekanisme penghambatan virus oleh wolbachia. bukan semata bicara ttg nyamuk,https://twitter.com/dokter_kampung/status/1730946571871863220,Sat Dec 02 13:46:36 +0000 2023,1730946571871863220,@aciliussulcatus @DokterTifa https://t.co/gS7z8H6WVA Studi ini justru menunjukkan tidak adanya jaminan tidak ada perubahan virus dengue tidak akan berubah menjadi lebih virulen. Hal ini berhubungan dengan mekanisme penghambatan virus oleh Wolbachia. Bukan semata bicara ttg nyamuk,0,0,0,3,in,1593926744267837441,1730410811913556114,dokter_kampung,https://t.co/gs7z8h6wva studi ini justru menunjukkan tidak adanya jaminan tidak ada perubahan virus dengue tidak akan berubah menjadi lebih virulen. hal ini berhubungan dengan mekanisme penghambatan virus oleh wolbachia. bukan semata bicara ttg nyamuk
1243,Unverified,ribut2 soal pilpres sementara nyamuk wolbachia terus di sebar ...,https://twitter.com/eraaneh/status/1730943708512838033,Sat Dec 02 13:35:14 +0000 2023,1730943708512838033,Ribut2 soal pilpres sementara nyamuk wolbachia terus di sebar ...,0,0,0,0,in,1214602338087755776,1730943708512838033,eraaneh,ribut2 soal pilpres sementara nyamuk wolbachia terus di sebar ...
1244,Fact,"https://t.co/mgwomm2hlr silakan kalau mau dibaca mengenai risk assessmentnya, disitu disimpulkan bahwa pelepasan wolbachia-infected ae. aegypti memiliki resiko yang dapat diabaikan (negligible risk). semua yang anda tanyakan pasti ada di jurnal kalau anda mau cari.",https://twitter.com/aciliussulcatus/status/1730943290940465450,Sat Dec 02 13:33:34 +0000 2023,1730943290940465450,"@dokter_kampung @DokterTifa https://t.co/mgwomM2HlR Silakan kalau mau dibaca mengenai risk assessmentnya, disitu disimpulkan bahwa pelepasan Wolbachia-infected Ae. aegypti memiliki resiko yang dapat diabaikan (negligible risk). Semua yang anda tanyakan pasti ada di jurnal kalau anda mau cari.",1,1,0,0,in,2572961041,1730410811913556114,aciliussulcatus,"https://t.co/mgwomm2hlr silakan kalau mau dibaca mengenai risk assessmentnya, disitu disimpulkan bahwa pelepasan wolbachia-infected ae. aegypti memiliki resiko yang dapat diabaikan (negligible risk). semua yang anda tanyakan pasti ada di jurnal kalau anda mau cari."
1245,Unverified,wolbachia....  https://t.co/11ug5oazaq,https://twitter.com/_muggi/status/1730933813499535865,Sat Dec 02 12:55:54 +0000 2023,1730933813499535865,Wolbachia....  https://t.co/11ug5OAZaQ,0,0,0,0,cy,386945932,1730933813499535865,_muggi,wolbachia....  https://t.co/11ug5oazaq
1246,Unverified,"jadi kalau memang anda punya pemikiran yang berbeda soal wolbachia ini, ya silakan disampaikan. data-fakta yang mendasari apa, silakan disampaikan, ga masalah.",https://twitter.com/ab_adikumara/status/1730929411313312172,Sat Dec 02 12:38:25 +0000 2023,1730929411313312172,"@AdrianRiksa @piztachious @BoschaCahya @DokterTifa Jadi kalau memang anda punya pemikiran yang berbeda soal wolbachia ini, ya silakan disampaikan. Data-fakta yang mendasari apa, silakan disampaikan, ga masalah.",0,0,0,0,in,701850271,1730410811913556114,ab_adikumara,"jadi kalau memang anda punya pemikiran yang berbeda soal wolbachia ini, ya silakan disampaikan. data-fakta yang mendasari apa, silakan disampaikan, ga masalah."
1247,Unverified,"lebih banyak nyamul dari biasanya (awal musim hujan thn2 sebelmnya), ??",https://twitter.com/wito_w/status/1730909198115012672,Sat Dec 02 11:18:06 +0000 2023,1730909198115012672,"Lebih banyak nyamul dari biasanya (awal musim hujan thn2 sebelmnya), #wolbachia??",0,0,0,0,in,295446219,1730909198115012672,wito_w,"lebih banyak nyamul dari biasanya (awal musim hujan thn2 sebelmnya), ??"
1248,Fact,cara kerja bakteri wolbachia memberantas demam berdarah  2 desember 2023 baca selengkapnya : https://t.co/1gipdfaai5,https://twitter.com/milenianews_/status/1730897603527888996,Sat Dec 02 10:32:01 +0000 2023,1730897603527888996,Cara Kerja Bakteri Wolbachia Memberantas Demam Berdarah  2 Desember 2023 Baca Selengkapnya : https://t.co/1GIpdfaAI5,0,0,0,0,in,1361585153357737985,1730897603527888996,milenianews_,cara kerja bakteri wolbachia memberantas demam berdarah  2 desember 2023 baca selengkapnya : https://t.co/1gipdfaai5
1249,Unverified,nyamuk wolbachia itu apaan dok ?,https://twitter.com/Muhamma87748717/status/1730876405876150322,Sat Dec 02 09:07:47 +0000 2023,1730876405876150322,@DokterTifa Nyamuk Wolbachia itu apaan dok ?,0,1,0,1,in,1455398042253680647,1730410811913556114,Muhamma87748717,nyamuk wolbachia itu apaan dok ?
1250,Fact,https://t.co/jgyvlunnwn bakteri wolbachia tak menginfeksi manusia,https://twitter.com/Antara_Kalteng/status/1730875518994854329,Sat Dec 02 09:04:16 +0000 2023,1730875518994854329,https://t.co/jGyvlUNNwN Bakteri Wolbachia tak menginfeksi manusia,0,0,0,0,in,2421788773,1730875518994854329,Antara_Kalteng,https://t.co/jgyvlunnwn bakteri wolbachia tak menginfeksi manusia
1251,Fact,[hoaks] teknologi nyamuk wolbachia dikendalikan sebagai senjata pembunuh manusia  https://t.co/6hu2i6zzzt,https://twitter.com/Sukoharjo_News/status/1730871341409022269,Sat Dec 02 08:47:40 +0000 2023,1730871341409022269,[HOAKS] Teknologi Nyamuk Wolbachia Dikendalikan sebagai Senjata Pembunuh Manusia  https://t.co/6hU2i6zzZT,0,0,0,0,in,933979856898965505,1730871341409022269,Sukoharjo_News,[hoaks] teknologi nyamuk wolbachia dikendalikan sebagai senjata pembunuh manusia  https://t.co/6hu2i6zzzt
1252,Unverified,universitas udayana selenggarakan seminar inisiatif implementasi metode wolbachia di bali https://t.co/kbaw7gyyqj https://t.co/nwbkmetg3p,https://twitter.com/UdayanaUniv/status/1730866924366569589,Sat Dec 02 08:30:07 +0000 2023,1730866924366569589,Universitas Udayana Selenggarakan Seminar Inisiatif Implementasi Metode Wolbachia di Bali https://t.co/KBaw7gyYQj https://t.co/nWBKmeTG3P,0,0,0,0,in,239306803,1730866924366569589,UdayanaUniv,universitas udayana selenggarakan seminar inisiatif implementasi metode wolbachia di bali https://t.co/kbaw7gyyqj https://t.co/nwbkmetg3p
1253,Fact,"wealah, ada dokter terkenal (kontroversinya) juga disini dukung narasi nyamuk wolbachia ini nyamuk bill gates lah nyamuk bionik lah. nakes klo ikut nyebar hoaks ini mengerikan.  https://t.co/kb870rlpdd",https://twitter.com/maruppon/status/1730846189812351091,Sat Dec 02 07:07:43 +0000 2023,1730846189812351091,"Wealah, ada dokter terkenal (kontroversinya) juga disini dukung narasi nyamuk Wolbachia ini nyamuk Bill Gates lah nyamuk bionik lah. Nakes klo ikut nyebar hoaks ini mengerikan.  https://t.co/kb870rlpDD",0,2,3,2,in,68590639,1730846189812351091,maruppon,"wealah, ada dokter terkenal (kontroversinya) juga disini dukung narasi nyamuk wolbachia ini nyamuk bill gates lah nyamuk bionik lah. nakes klo ikut nyebar hoaks ini mengerikan.  https://t.co/kb870rlpdd"
1254,Unverified,pembiakan dan penyebaran nyamuk ! pakar peringatkan manusia indonesia dijadikan  https://t.co/ybtd27vnz0,https://twitter.com/BulukumbaWarta/status/1730845571861430484,Sat Dec 02 07:05:16 +0000 2023,1730845571861430484,Pembiakan dan penyebaran nyamuk #Wolbachia! Pakar peringatkan manusia Indonesia dijadikan #kelincipercobaan https://t.co/ybTd27vnZ0,0,0,0,0,in,1371736773563273220,1730845571861430484,BulukumbaWarta,pembiakan dan penyebaran nyamuk ! pakar peringatkan manusia indonesia dijadikan  https://t.co/ybtd27vnz0
1255,Fake,"ter goblok dr bgs. fogging,abate kimia...dpt merusak lingkungn.heiii bud, nyamuk wolbachia kalau gigit kta bsa  buat cwok jd cwek or sbaliknya. ini bakalan jd nyamuk feminisme.aplgi kalau nnti ada chip. krn nyamuk wolbachia di singapura ada bbrp yg hilang bisa balik lg..control❌",https://twitter.com/elizabethlisa76/status/1730836762333946124,Sat Dec 02 06:30:16 +0000 2023,1730836762333946124,"@Nicho_Silalahi @KPK_RI @KemenkesRI @DokterTifa Ter GOBLOK dr BGS. FOGGING,abate kimia...dpt merusak lingkungn.heiii Bud, nyamuk wolbachia kalau gigit kta bsa  buat cwok jd cwek or sbaliknya. Ini bakalan jd nyamuk Feminisme.Aplgi kalau nnti ada CHIP. Krn nyamuk Wolbachia di Singapura ada bbrp yg hilang bisa balik lg..control❌",0,0,0,0,in,1490323848889204740,1730723728458399889,elizabethlisa76,"ter goblok dr bgs. fogging,abate kimia...dpt merusak lingkungn.heiii bud, nyamuk wolbachia kalau gigit kta bsa  buat cwok jd cwek or sbaliknya. ini bakalan jd nyamuk feminisme.aplgi kalau nnti ada chip. krn nyamuk wolbachia di singapura ada bbrp yg hilang bisa balik lg..control❌"
1256,Fake,"makin melek sama edukasi wolbachia. yuk ah buat para seleb di wakanda, angkat juga bahas wolbachia di podcast-podcast kalian  biar rakyat awam paham betapa bahayanya program penyebaran nyamuk bg ini https://t.co/xmliunt3lt",https://twitter.com/dimensi_ruang04/status/1730834595887939901,Sat Dec 02 06:21:39 +0000 2023,1730834595887939901,"Makin melek sama edukasi wolbachia. Yuk ah buat para seleb di wakanda, angkat juga bahas wolbachia di podcast-podcast kalian  Biar rakyat awam paham betapa bahayanya program penyebaran nyamuk BG ini https://t.co/xmLIUnt3lT",0,0,16,42,in,998373180837265409,1730834595887939901,dimensi_ruang04,"makin melek sama edukasi wolbachia. yuk ah buat para seleb di wakanda, angkat juga bahas wolbachia di podcast-podcast kalian  biar rakyat awam paham betapa bahayanya program penyebaran nyamuk bg ini https://t.co/xmliunt3lt"
1257,Fact,menkes bakal sebar nyamuk wolbachia di jakarta dan bandung https://t.co/ipyxc74qsr,https://twitter.com/Redaksi_5News/status/1730804588390072641,Sat Dec 02 04:22:25 +0000 2023,1730804588390072641,Menkes Bakal Sebar Nyamuk Wolbachia di Jakarta dan Bandung https://t.co/iPYXC74QSr #5news #wolbachia #menkes,0,0,2,2,in,978806873720700928,1730804588390072641,Redaksi_5News,menkes bakal sebar nyamuk wolbachia di jakarta dan bandung https://t.co/ipyxc74qsr
1258,Fact,"baca literasinya bang, parasit pada hewan antropoda seperti serangga dan nyamuk, bukan manusia, makanya kenapa wolbachia dipakai ya untuk menekan perkembangbiakan nyamuk tersebut.",https://twitter.com/Hisyam_Ilham/status/1730799448568315949,Sat Dec 02 04:01:59 +0000 2023,1730799448568315949,"@MarkisaMeikarta @DokterTifa Baca literasinya bang, parasit pada hewan antropoda seperti serangga dan nyamuk, bukan manusia, makanya kenapa wolbachia dipakai ya untuk menekan perkembangbiakan nyamuk tersebut.",0,0,0,0,in,369286527,1729707486687486042,Hisyam_Ilham,"baca literasinya bang, parasit pada hewan antropoda seperti serangga dan nyamuk, bukan manusia, makanya kenapa wolbachia dipakai ya untuk menekan perkembangbiakan nyamuk tersebut."
1259,Fake,"hentikan proyek nyamuk wolbachia bill gates n co,  hentikan korbankan rakyat, hentikan penjajahan gaya baru.  https://t.co/pmmrghxmpw",https://twitter.com/opinirakyat2024/status/1730790432450482340,Sat Dec 02 03:26:10 +0000 2023,1730790432450482340,"@Nicho_Silalahi @KemenkesRI @DokterTifa Hentikan proyek nyamuk wolbachia Bill Gates n Co,  hentikan korbankan rakyat, hentikan penjajahan gaya baru.  https://t.co/pMMrGHXMpw",0,0,0,0,in,841121722631774208,1730550717021299038,opinirakyat2024,"hentikan proyek nyamuk wolbachia bill gates n co,  hentikan korbankan rakyat, hentikan penjajahan gaya baru.  https://t.co/pmmrghxmpw"
1260,Unverified,evaluasi kritis terhadap studi nyamuk wolbachia di yogyakarta via ://twitter.com/yppri_official https://t.co/l0jwrzalqj,https://twitter.com/AgusSug73163688/status/1730787267156082693,Sat Dec 02 03:13:35 +0000 2023,1730787267156082693,Evaluasi Kritis terhadap Studi Nyamuk Wolbachia di Yogyakarta via @https://twitter.com/yppri_official https://t.co/L0jwrZAlqj,0,0,0,1,in,1613865765555548161,1730787267156082693,AgusSug73163688,evaluasi kritis terhadap studi nyamuk wolbachia di yogyakarta via ://twitter.com/yppri_official https://t.co/l0jwrzalqj
1261,Fact,jadi masyarakat tidak perlu takut berlebihan apalagi mempercayai isi dari video tersebut.   terus pantau akun media sosial  untuk update info terbaru seputar wolbachia 🦟  source : https://t.co/kc1ihnjbwt²-import-di-sebarkan-di-negri-kita/   salam sehat 🤗,https://twitter.com/KemenkesRI/status/1730784485573263728,Sat Dec 02 03:02:32 +0000 2023,1730784485573263728,Jadi masyarakat tidak perlu takut berlebihan apalagi mempercayai isi dari video tersebut.   Terus pantau akun media sosial @KemenkesRI untuk update info terbaru seputar Wolbachia 🦟  Source : https://t.co/KC1iHnjbwt²-import-di-sebarkan-di-negri-kita/   Salam sehat 🤗,0,0,0,2,in,161236190,1730784089043828861,KemenkesRI,jadi masyarakat tidak perlu takut berlebihan apalagi mempercayai isi dari video tersebut.   terus pantau akun media sosial  untuk update info terbaru seputar wolbachia 🦟  source : https://t.co/kc1ihnjbwt²-import-di-sebarkan-di-negri-kita/   salam sehat 🤗
1262,Fact,"ada yg save, like atau bahkan ikut menyebarkan video ini?  hati-hati ya , video itu mengandung informasi yg tidak benar &amp  menyesatkan  faktanya, bakteri wolbachia di nyamuk aedes aegypti tdk berbahaya bagi manusia, tetapi justru ampuh tekan virus dengue 🦠 https://t.co/dn2xkhop5m",https://twitter.com/KemenkesRI/status/1730784089043828861,Sat Dec 02 03:00:57 +0000 2023,1730784089043828861,"#Healthies ada yg save, like atau bahkan ikut menyebarkan video ini?  Hati-hati ya #Healthies, video itu mengandung informasi yg tidak benar &amp  menyesatkan  Faktanya, bakteri Wolbachia di nyamuk aedes aegypti tdk berbahaya bagi manusia, tetapi justru ampuh tekan virus dengue 🦠 https://t.co/dN2XKhop5M",0,5,3,10,in,161236190,1730784089043828861,KemenkesRI,"ada yg save, like atau bahkan ikut menyebarkan video ini?  hati-hati ya , video itu mengandung informasi yg tidak benar &amp  menyesatkan  faktanya, bakteri wolbachia di nyamuk aedes aegypti tdk berbahaya bagi manusia, tetapi justru ampuh tekan virus dengue 🦠 https://t.co/dn2xkhop5m"
1263,Unverified,"cuplikan orasi  di depan gedung kemenkes jakarta, pada hari selasa kemarin (28-11-2023)! stop penyebaran nyamuk wolbachia dan stop plandemic treaty!!!  video lengkap: https://t.co/w2wvshy55p  masa iya sih ini proyek dan ada cuannya? beneran nih  sarang mafia?? https://t.co/2dswglximq",https://twitter.com/MPR_SBY/status/1730774374041768284,Sat Dec 02 02:22:21 +0000 2023,1730774374041768284,"CUPLIKAN orasi @MprAldo di depan Gedung Kemenkes Jakarta, pada hari Selasa kemarin (28-11-2023)! STOP PENYEBARAN Nyamuk Wolbachia dan STOP PLANdemic Treaty!!!  Video lengkap: https://t.co/w2WvsHY55P  Masa iya sih ini PROYEK dan ADA CUANNYA? Beneran nih @kemenkes_ri SARANG MAFIA?? https://t.co/2DsWGlXImQ",1,0,3,3,in,1540425295609868288,1730774374041768284,MPR_SBY,"cuplikan orasi  di depan gedung kemenkes jakarta, pada hari selasa kemarin (28-11-2023)! stop penyebaran nyamuk wolbachia dan stop plandemic treaty!!!  video lengkap: https://t.co/w2wvshy55p  masa iya sih ini proyek dan ada cuannya? beneran nih  sarang mafia?? https://t.co/2dswglximq"
1264,Fact,guru besar ui paparkan bakteri wolbachia tak menginfeksi manusia https://t.co/hebjqapbtb,https://twitter.com/antaranews/status/1730775326933086290,Sat Dec 02 02:26:08 +0000 2023,1730775326933086290,Guru Besar UI paparkan bakteri Wolbachia tak menginfeksi manusia https://t.co/hebjqaPBTb,0,0,0,0,in,18071520,1730775326933086290,antaranews,guru besar ui paparkan bakteri wolbachia tak menginfeksi manusia https://t.co/hebjqapbtb
1265,Unverified,"sedang berlangsung dialog dengan topik: wolbachia untuk kurangi insiden dengue bersamastaf ahli menko pmk - agus suprapto yang dipandu oleh rudy zein.  selengkapnya dengarkan di 88,8fm&amp rri digital.  -iva https://t.co/5jvdeoqo0w",https://twitter.com/RRIPrograma3/status/1730764571437383928,Sat Dec 02 01:43:24 +0000 2023,1730764571437383928,"#live  Sedang berlangsung dialog dengan topik: Wolbachia Untuk Kurangi Insiden Dengue bersamaStaf Ahli Menko PMK - Agus Suprapto yang dipandu oleh Rudy Zein.  Selengkapnya dengarkan di 88,8FM&amp RRI Digital. #IMPagi -IVA https://t.co/5JvDEoQO0w",0,1,0,2,in,1129936609,1730764571437383928,RRIPrograma3,"sedang berlangsung dialog dengan topik: wolbachia untuk kurangi insiden dengue bersamastaf ahli menko pmk - agus suprapto yang dipandu oleh rudy zein.  selengkapnya dengarkan di 88,8fm&amp rri digital.  -iva https://t.co/5jvdeoqo0w"
1266,Fake,curiganya sya knp di sebut gen z  generasi terakhir yg normal nti stlh wolbachia sukses,https://twitter.com/kayu_liwung/status/1730755852804686298,Sat Dec 02 01:08:45 +0000 2023,1730755852804686298,@Catatan_ali7 Curiganya sya knp di sebut gen Z  Generasi terakhir yg normal nti stlh wolbachia sukses,0,0,0,0,in,1231111967710023680,1730748125273595971,kayu_liwung,curiganya sya knp di sebut gen z  generasi terakhir yg normal nti stlh wolbachia sukses
1267,Fake,nyamuk wolbachia adalah nyamuk pencetus lgbt krn bisa merubah struktur dna.,https://twitter.com/AArt9431/status/1730753920706957783,Sat Dec 02 01:01:05 +0000 2023,1730753920706957783,@tvOneNews Nyamuk Wolbachia adalah nyamuk pencetus LGBT krn bisa merubah struktur DNA.,0,0,0,0,in,1707297929407643648,1730145383375106061,AArt9431,nyamuk wolbachia adalah nyamuk pencetus lgbt krn bisa merubah struktur dna.
1268,Unverified,penyebaran nyamuk wolbachia untuk mencegah penularan penyakit kaki gajah dan mikro hidrosephalus. ini adalah langkah yang sangat penting dalam menjaga kesehatan masyarakat kita.,https://twitter.com/dinda_tian47/status/1730728277344756212,Fri Dec 01 23:19:11 +0000 2023,1730728277344756212,penyebaran nyamuk Wolbachia untuk mencegah penularan penyakit kaki gajah dan mikro hidrosephalus. Ini adalah langkah yang sangat penting dalam menjaga kesehatan masyarakat kita.,0,0,0,0,in,1683389134126350336,1730728277344756212,dinda_tian47,penyebaran nyamuk wolbachia untuk mencegah penularan penyakit kaki gajah dan mikro hidrosephalus. ini adalah langkah yang sangat penting dalam menjaga kesehatan masyarakat kita.
